"";"X";"collection_id";"collection_date";"num_trap";"surv_year";"trap_nights";"trap_problem_bit";"num_count";"sex_id";"sex_type";"sex_name";"species_id";"species_full_name";"species_display_name";"trap_id";"trap_acronym";"trap_name";"trap_presence"
"141";141;3034517;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"142";142;3034517;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"143";143;3034517;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"144";144;3034518;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"145";145;3034518;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;34;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"146";146;3034518;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"147";147;3034518;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;12;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"148";148;3034518;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"149";149;3034519;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"150";150;3034519;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"151";151;3034519;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;18;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"152";152;3034519;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"153";153;3034519;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"154";154;3034519;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"155";155;3034749;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"156";156;3034749;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"157";157;3034749;"2023-10-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"158";158;3032796;"2023-10-19T07:00:00.000Z";1;2023;1;TRUE;4;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"159";159;3032800;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";2;"CO2";"Carbon dioxide baited trap";FALSE
"160";160;3032800;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"161";161;3032800;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"162";162;3032800;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"163";163;3032800;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"164";164;3032802;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";2;"CO2";"Carbon dioxide baited trap";FALSE
"165";165;3032802;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"166";166;3032802;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"167";167;3032802;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"168";168;3032802;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"169";169;3032803;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"170";170;3032803;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"171";171;3032803;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"172";172;3032803;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"173";173;3032804;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"174";174;3032804;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"175";175;3032804;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"176";176;3032808;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"177";177;3032808;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"178";178;3032808;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;13;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"179";179;3032808;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"180";180;3032811;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";2;"CO2";"Carbon dioxide baited trap";FALSE
"181";181;3032811;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"182";182;3032811;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"183";183;3032812;"2023-10-19T07:00:00.000Z";1;2023;1;TRUE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"184";184;3032812;"2023-10-19T07:00:00.000Z";1;2023;1;TRUE;3;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"185";185;3032812;"2023-10-19T07:00:00.000Z";1;2023;1;TRUE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"186";186;3033331;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"187";187;3033333;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"188";188;3033333;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"189";189;3033333;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"190";190;3033340;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"191";191;3033340;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"192";192;3033340;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"193";193;3033343;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"194";194;3033343;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"195";195;3033377;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"196";196;3033377;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"197";197;3033379;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"198";198;3033379;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"199";199;3033380;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"200";200;3033380;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"201";201;3033381;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"202";202;3033381;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"203";203;3033384;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"204";204;3033384;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"205";205;3033384;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"206";206;3033384;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"207";207;3033384;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"208";208;3033385;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"209";209;3033385;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"210";210;3033385;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"211";211;3033429;"2023-10-19T07:00:00.000Z";1;2023;1;TRUE;NA;NA;NA;NA;NA;NA;NA;13;"BGSENT";"BG Sentinel";FALSE
"212";212;3033430;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"213";213;3033433;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"214";214;3033505;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"215";215;3033505;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"216";216;3033508;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"217";217;3033508;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"218";218;3033508;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"219";219;3033508;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"220";220;3033510;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"221";221;3033510;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"222";222;3033510;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"223";223;3033519;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"224";224;3033519;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"225";225;3033521;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"226";226;3033521;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"227";227;3033521;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"228";228;3033523;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"229";229;3033523;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"230";230;3033523;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"231";231;3033523;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"232";232;3033524;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"233";233;3033524;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"234";234;3033524;"2023-10-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"235";235;3033854;"2023-10-19T07:00:00.000Z";1;2023;8;FALSE;1;4;"female";"Females - Mixed";50;"Anopheles franciscanus";"An franciscanus";99;"OTHER";"Unspecified trap type";FALSE
"236";236;3031264;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"237";237;3031264;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"238";238;3031264;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;17;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"239";239;3031280;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"240";240;3031280;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"241";241;3031280;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;15;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"242";242;3031280;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"243";243;3031280;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"244";244;3031280;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;7;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"245";245;3031280;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;14;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"246";246;3031286;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";2;"CO2";"Carbon dioxide baited trap";FALSE
"247";247;3031286;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"248";248;3031286;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"249";249;3031286;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"250";250;3031288;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"251";251;3031288;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;5;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"252";252;3031288;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;15;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"253";253;3031290;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"254";254;3031290;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"255";255;3031290;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"256";256;3031291;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"257";257;3031291;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"258";258;3031291;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"259";259;3031291;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"260";260;3031293;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"261";261;3031293;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"262";262;3031293;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;5;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"263";263;3031293;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"264";264;3031294;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"265";265;3032686;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"266";266;3032686;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"267";267;3032758;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"268";268;3032758;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"269";269;3032779;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"270";270;3032781;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;13;"BGSENT";"BG Sentinel";FALSE
"271";271;3032789;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"272";272;3032794;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;13;"BGSENT";"BG Sentinel";FALSE
"273";273;3032797;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;13;"BGSENT";"BG Sentinel";FALSE
"274";274;3032805;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"275";275;3032805;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"276";276;3032806;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"277";277;3032806;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"278";278;3032806;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"279";279;3032806;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"280";280;3032806;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"281";281;3032820;"2023-10-18T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
